n;k;m
8905;100;39969
8906;100;49809
8907;100;40953
8908;100;37666
8909;100;39263
8910;100;35348
8911;100;38287
8912;100;32548
8913;100;37873
8914;100;39576
8915;100;37531
8916;100;32476
8917;100;31534
8918;100;31253
8919;100;40295
8920;100;33679
8921;100;32984
8922;100;34067
8923;100;30625
8924;100;37583
8925;100;31538
8926;100;30493
8927;100;38423
8928;100;37867
8929;100;31019
8930;100;36834
8931;100;37256
8932;100;30203
8933;100;36774
8934;100;35622
8935;100;38636
8936;100;38785
8937;100;30718
8938;100;35066
8939;100;36241
8940;100;33914
8941;100;38033
8942;100;30533
8943;100;32635
8944;100;32232
8945;100;38566
8946;100;37627
8947;100;41197
8948;100;33920
8949;100;36725
8950;100;35264
8951;100;31357
8952;100;30197
8953;100;37827
8954;100;30306
8955;100;32489
8956;100;37400
8957;100;32284
8958;100;34952
8959;100;36577
8960;100;40837
8961;100;33257
8962;100;38723
8963;100;38208
8964;100;34889
8965;100;35161
8966;100;38843
8967;100;35764
8968;100;40650
8969;100;36586
8970;100;34684
8971;100;29994
8972;100;39300
8973;100;41563
8974;100;37033
8975;100;30308
8976;100;38414
8977;100;33375
8978;100;35853
8979;100;31063
8980;100;40748
8981;100;40158
8982;100;36125
8983;100;36621
8984;100;37827
8985;100;37697
8986;100;34421
8987;100;39849
8988;100;37610
8989;100;31215
8990;100;30714
8991;100;34971
8992;100;30182
8993;100;39534
8994;100;32185
8995;100;35347
8996;100;31876
8997;100;36477
8998;100;39633
8999;100;37042
9000;100;33118
9001;100;34060
9002;100;38543
9003;100;42097
9004;100;36110
9005;100;34613
9006;100;39017
9007;100;41539
9008;100;36073
9009;100;35313
9010;100;37982
9011;100;31862
9012;100;36733
9013;100;32679
9014;100;33067
9015;100;31474
9016;100;32232
9017;100;30783
9018;100;36844
9019;100;35343
9020;100;33358
9021;100;39131
9022;100;34999
9023;100;35226
9024;100;38019
9025;100;31919
9026;100;34020
9027;100;39625
9028;100;33525
9029;100;31943
9030;100;36797
9031;100;34774
9032;100;38419
9033;100;31910
9034;100;45488
9035;100;34292
9036;100;41038
9037;100;32180
9038;100;38396
9039;100;36761
9040;100;35928
9041;100;37080
9042;100;33381
9043;100;35332
9044;100;35648
9045;100;35839
9046;100;32200
9047;100;35592
9048;100;33662
9049;100;40176
9050;100;37018
9051;100;33893
9052;100;33446
9053;100;32769
9054;100;40737
9055;100;32970
9056;100;34707
9057;100;34951
9058;100;29105
9059;100;32218
9060;100;37137
9061;100;34966
9062;100;40243
9063;100;34044
9064;100;40735
9065;100;30663
9066;100;39266
9067;100;40144
9068;100;35780
9069;100;38334
9070;100;37846
9071;100;34965
9072;100;36427
9073;100;34370
9074;100;35062
9075;100;37353
9076;100;29610
9077;100;34557
9078;100;32741
9079;100;40030
9080;100;35448
9081;100;31780
9082;100;36861
9083;100;42126
9084;100;42263
9085;100;40135
9086;100;41150
9087;100;38739
9088;100;28518
9089;100;29437
9090;100;36195
9091;100;30586
9092;100;36890
9093;100;31671
9094;100;36312
9095;100;37701
9096;100;35443
9097;100;33386
9098;100;32070
9099;100;40437
9100;100;36586
9101;100;36215
9102;100;37046
9103;100;38192
9104;100;29095
9105;100;34200
9106;100;32252
9107;100;33071
9108;100;32799
9109;100;31529
9110;100;33094
9111;100;30859
9112;100;38438
9113;100;37523
9114;100;31557
9115;100;37563
9116;100;43043
9117;100;31598
9118;100;31479
9119;100;33988
9120;100;42672
9121;100;44482
9122;100;40506
9123;100;34360
9124;100;41157
9125;100;34905
9126;100;31636
9127;100;38882
9128;100;34985
9129;100;34516
9130;100;36482
9131;100;51034
9132;100;34699
9133;100;35940
9134;100;31606
9135;100;39923
9136;100;37958
9137;100;36630
9138;100;38983
9139;100;29682
9140;100;34087
9141;100;36784
9142;100;34279
9143;100;30697
9144;100;43972
9145;100;33896
9146;100;33574
9147;100;32530
9148;100;39874
9149;100;32297
9150;100;40057
9151;100;35358
9152;100;42958
9153;100;38371
9154;100;33765
9155;100;38576
9156;100;37010
9157;100;34623
9158;100;29691
9159;100;35918
9160;100;41774
9161;100;37309
9162;100;42592
9163;100;28330
9164;100;35476
9165;100;36669
9166;100;34569
9167;100;41883
9168;100;33272
9169;100;34392
9170;100;49147
9171;100;35275
9172;100;34208
9173;100;33172
9174;100;34490
9175;100;31016
9176;100;45591
9177;100;35790
9178;100;40488
9179;100;38736
9180;100;36196
9181;100;38665
9182;100;33792
9183;100;41783
9184;100;32821
9185;100;32710
9186;100;35095
9187;100;34185
9188;100;37267
9189;100;37120
9190;100;40251
9191;100;32189
9192;100;40239
9193;100;38678
9194;100;35488
9195;100;36446
9196;100;37404
9197;100;42115
9198;100;27885
9199;100;37595
9200;100;33430
9201;100;35900
9202;100;34415
9203;100;39230
9204;100;34903
9205;100;30105
9206;100;38944
9207;100;35010
9208;100;32907
9209;100;38044
9210;100;38715
9211;100;34724
9212;100;36667
9213;100;36299
9214;100;42734
9215;100;40408
9216;100;36065
9217;100;42706
9218;100;32661
9219;100;41646
9220;100;29756
9221;100;33378
9222;100;36176
9223;100;36015
9224;100;34028
9225;100;35611
9226;100;36567
9227;100;45811
9228;100;34128
9229;100;39169
9230;100;40560
9231;100;33816
9232;100;35120
9233;100;37124
9234;100;37349
9235;100;39848
9236;100;37476
9237;100;33210
9238;100;40559
9239;100;35574
9240;100;40087
9241;100;34321
9242;100;36568
9243;100;31785
9244;100;39372
9245;100;32631
9246;100;32084
9247;100;35891
9248;100;33513
9249;100;31735
9250;100;43639
9251;100;32516
9252;100;39755
9253;100;39022
9254;100;30567
9255;100;39057
9256;100;34283
9257;100;38945
9258;100;42886
9259;100;34235
9260;100;35188
9261;100;35454
9262;100;40279
9263;100;39495
9264;100;36804
9265;100;30765
9266;100;40458
9267;100;37034
9268;100;39552
9269;100;31433
9270;100;34196
9271;100;39257
9272;100;33063
9273;100;39006
9274;100;44552
9275;100;34731
9276;100;37443
9277;100;41724
9278;100;34233
9279;100;34961
9280;100;35731
9281;100;38835
9282;100;43942
9283;100;40119
9284;100;43412
9285;100;35239
9286;100;43487
9287;100;34767
9288;100;29314
9289;100;41446
9290;100;38707
9291;100;39398
9292;100;30168
9293;100;37414
9294;100;44162
9295;100;39026
9296;100;36773
9297;100;34368
9298;100;39540
9299;100;46554
9300;100;26736
9301;100;36355
9302;100;31216
9303;100;35388
9304;100;33003
9305;100;41038
9306;100;39437
9307;100;41887
9308;100;38378
9309;100;39456
9310;100;31779
9311;100;37450
9312;100;32929
9313;100;36189
9314;100;39539
9315;100;34689
9316;100;34991
9317;100;35662
9318;100;34216
9319;100;34310
9320;100;35125
9321;100;35046
9322;100;40454
9323;100;33981
9324;100;38599
9325;100;36534
9326;100;39507
9327;100;38439
9328;100;34456
9329;100;40080
9330;100;41253
9331;100;24861
9332;100;38818
9333;100;37280
9334;100;38165
9335;100;36417
9336;100;34724
9337;100;38866
9338;100;41737
9339;100;40532
9340;100;39144
9341;100;33377
9342;100;36987
9343;100;46081
9344;100;36633
9345;100;40009
9346;100;41110
9347;100;40354
9348;100;38348
9349;100;33040
9350;100;35683
9351;100;38038
9352;100;34312
9353;100;41140
9354;100;36713
9355;100;38844
9356;100;37155
9357;100;33308
9358;100;35792
9359;100;34548
9360;100;36731
9361;100;45663
9362;100;34988
9363;100;34299
9364;100;35054
9365;100;32201
9366;100;37331
9367;100;35663
9368;100;34965
9369;100;37074
9370;100;32205
9371;100;38499
9372;100;42932
9373;100;39883
9374;100;35674
9375;100;38509
9376;100;39064
9377;100;42086
9378;100;34617
9379;100;35541
9380;100;33968
9381;100;35134
9382;100;32557
9383;100;35817
9384;100;38302
9385;100;37378
9386;100;35943
9387;100;43729
9388;100;40619
9389;100;35397
9390;100;36220
9391;100;35347
9392;100;38895
9393;100;36194
9394;100;35767
9395;100;37595
9396;100;37886
9397;100;33054
9398;100;37198
9399;100;42918
9400;100;34678
9401;100;31056
9402;100;31194
9403;100;34900
9404;100;34916
9405;100;40334
9406;100;33239
9407;100;41886
9408;100;43477
9409;100;36066
9410;100;41545
9411;100;40567
9412;100;38864
9413;100;33444
9414;100;36752
9415;100;37127
9416;100;33188
9417;100;40355
9418;100;37901
9419;100;37049
9420;100;40143
9421;100;39559
9422;100;39603
9423;100;41981
9424;100;49661
9425;100;37401
9426;100;37216
9427;100;38015
9428;100;37552
9429;100;37684
9430;100;34580
9431;100;37535
9432;100;39932
9433;100;47435
9434;100;38554
9435;100;40347
9436;100;35971
9437;100;38286
9438;100;36256
9439;100;42707
9440;100;42909
9441;100;37941
9442;100;38195
9443;100;40634
9444;100;44362
9445;100;38598
9446;100;33785
9447;100;41187
9448;100;41588
9449;100;30343
9450;100;32397
9451;100;44560
9452;100;44630
9453;100;36774
9454;100;32930
9455;100;35649
9456;100;41586
9457;100;32405
9458;100;42583
9459;100;42433
9460;100;35175
9461;100;35637
9462;100;40918
9463;100;40371
9464;100;34276
9465;100;48594
9466;100;35908
9467;100;36408
9468;100;39532
9469;100;32264
9470;100;38214
9471;100;33157
9472;100;38352
9473;100;31976
9474;100;36259
9475;100;37621
9476;100;44736
9477;100;29068
9478;100;35617
9479;100;32514
9480;100;35270
9481;100;41826
9482;100;42734
9483;100;35177
9484;100;40152
9485;100;48108
9486;100;33346
9487;100;33024
9488;100;40971
9489;100;33575
9490;100;33879
9491;100;34469
9492;100;31227
9493;100;39702
9494;100;36655
9495;100;36211
9496;100;38412
9497;100;38882
9498;100;38642
9499;100;32555
9500;100;41136
9501;100;38407
9502;100;41231
9503;100;38064
9504;100;36931
9505;100;33084
9506;100;39312
9507;100;39916
9508;100;34815
9509;100;36669
9510;100;37249
9511;100;36505
9512;100;37386
9513;100;31692
9514;100;41933
9515;100;33847
9516;100;39708
9517;100;32762
9518;100;35739
9519;100;36432
9520;100;37097
9521;100;41119
9522;100;37291
9523;100;33540
9524;100;40105
9525;100;32701
9526;100;36051
9527;100;37263
9528;100;39008
9529;100;33210
9530;100;39636
9531;100;41233
9532;100;32158
9533;100;36619
9534;100;37677
9535;100;38852
9536;100;43287
9537;100;39621
9538;100;35533
9539;100;41897
9540;100;35813
9541;100;34226
9542;100;33582
9543;100;38975
9544;100;48707
9545;100;39705
9546;100;41408
9547;100;41732
9548;100;37766
9549;100;34407
9550;100;42975
9551;100;38030
9552;100;43721
9553;100;41437
9554;100;39615
9555;100;42229
9556;100;33026
9557;100;37042
9558;100;40024
9559;100;41405
9560;100;35854
9561;100;38581
9562;100;38600
9563;100;39935
9564;100;38966
9565;100;36613
9566;100;40459
9567;100;33554
9568;100;37802
9569;100;39161
9570;100;38369
9571;100;38389
9572;100;39646
9573;100;39138
9574;100;37502
9575;100;37933
9576;100;36018
9577;100;42642
9578;100;41864
9579;100;40384
9580;100;35112
9581;100;43869
9582;100;40283
9583;100;37316
9584;100;37344
9585;100;36683
9586;100;36184
9587;100;37865
9588;100;32280
9589;100;40760
9590;100;39139
9591;100;39310
9592;100;41022
9593;100;30132
9594;100;44214
9595;100;39999
9596;100;36593
9597;100;34588
9598;100;36767
9599;100;36970
9600;100;38717
9601;100;41006
9602;100;35629
9603;100;40355
9604;100;35578
9605;100;42856
9606;100;35339
9607;100;34784
9608;100;38943
9609;100;42647
9610;100;35310
9611;100;33056
9612;100;40831
9613;100;37261
9614;100;43187
9615;100;33466
9616;100;45310
9617;100;37416
9618;100;35519
9619;100;41348
9620;100;37869
9621;100;36519
9622;100;42612
9623;100;37499
9624;100;35424
9625;100;35656
9626;100;35820
9627;100;33672
9628;100;34717
9629;100;39659
9630;100;38218
9631;100;40967
9632;100;36156
9633;100;32538
9634;100;34018
9635;100;41989
9636;100;35911
9637;100;37691
9638;100;40510
9639;100;42464
9640;100;33590
9641;100;36058
9642;100;47004
9643;100;46741
9644;100;40443
9645;100;36535
9646;100;41163
9647;100;40298
9648;100;46828
9649;100;38505
9650;100;40645
9651;100;36478
9652;100;36767
9653;100;34973
9654;100;36124
9655;100;37575
9656;100;35387
9657;100;40223
9658;100;41924
9659;100;39433
9660;100;34375
9661;100;39118
9662;100;33428
9663;100;40294
9664;100;38017
9665;100;38724
9666;100;37355
9667;100;39257
9668;100;40112
9669;100;39487
9670;100;39253
9671;100;41279
9672;100;38007
9673;100;38984
9674;100;36122
9675;100;44110
9676;100;39929
9677;100;45511
9678;100;34007
9679;100;44127
9680;100;36623
9681;100;36092
9682;100;36550
9683;100;38306
9684;100;41977
9685;100;33265
9686;100;41181
9687;100;33923
9688;100;39741
9689;100;34522
9690;100;39072
9691;100;45978
9692;100;35448
9693;100;34225
9694;100;38378
9695;100;34635
9696;100;43881
9697;100;41222
9698;100;34057
9699;100;43389
9700;100;38873
9701;100;37118
9702;100;39869
9703;100;32897
9704;100;34819
9705;100;34587
9706;100;41620
9707;100;35269
9708;100;35961
9709;100;44109
9710;100;39610
9711;100;35447
9712;100;34547
9713;100;34683
9714;100;32081
9715;100;37149
9716;100;37364
9717;100;37360
9718;100;45998
9719;100;43939
9720;100;40378
9721;100;34989
9722;100;39955
9723;100;39524
9724;100;31693
9725;100;35250
9726;100;38387
9727;100;40696
9728;100;42847
9729;100;37011
9730;100;34120
9731;100;36493
9732;100;37952
9733;100;35511
9734;100;38767
9735;100;36372
9736;100;39271
9737;100;32535
9738;100;41827
9739;100;39831
9740;100;37578
9741;100;35046
9742;100;39964
9743;100;41845
9744;100;32580
9745;100;39419
9746;100;37044
9747;100;39999
9748;100;36336
9749;100;32465
9750;100;34116
9751;100;35792
9752;100;39592
9753;100;35957
9754;100;36855
9755;100;46131
9756;100;43014
9757;100;39219
9758;100;36113
9759;100;42228
9760;100;48333
9761;100;42535
9762;100;41788
9763;100;26988
9764;100;44298
9765;100;44667
9766;100;37445
9767;100;36574
9768;100;42159
9769;100;34755
9770;100;43447
9771;100;31633
9772;100;43692
9773;100;48075
9774;100;37247
9775;100;38987
9776;100;42382
9777;100;42081
9778;100;33343
9779;100;39312
9780;100;43490
9781;100;42607
9782;100;37448
9783;100;43732
9784;100;31688
9785;100;35597
9786;100;43739
9787;100;36664
9788;100;44736
9789;100;41796
9790;100;41210
9791;100;38378
9792;100;38349
9793;100;37619
9794;100;37044
9795;100;35282
9796;100;33123
9797;100;42500
9798;100;32921
9799;100;33330
9800;100;35879
9801;100;45991
9802;100;42015
9803;100;38121
9804;100;34702
9805;100;39465
9806;100;44571
9807;100;40025
9808;100;41293
9809;100;35435
9810;100;38917
9811;100;37563
9812;100;34986
9813;100;45474
9814;100;36628
9815;100;40491
9816;100;48190
9817;100;43943
9818;100;45469
9819;100;38737
9820;100;37147
9821;100;36861
9822;100;46321
9823;100;37258
9824;100;41514
9825;100;38443
9826;100;34055
9827;100;39180
9828;100;41659
9829;100;40917
9830;100;37865
9831;100;36479
9832;100;44388
9833;100;42452
9834;100;48459
9835;100;36489
9836;100;42131
9837;100;41877
9838;100;47450
9839;100;42362
9840;100;34512
9841;100;43206
9842;100;42362
9843;100;40637
9844;100;34953
9845;100;32359
9846;100;40864
9847;100;36184
9848;100;32285
9849;100;38928
9850;100;41114
9851;100;39963
9852;100;44262
9853;100;39077
9854;100;38116
9855;100;41680
9856;100;40578
9857;100;38059
9858;100;40502
9859;100;32152
9860;100;37987
9861;100;40983
9862;100;39878
9863;100;37987
9864;100;38737
9865;100;41235
9866;100;43167
9867;100;43959
9868;100;38514
9869;100;43388
9870;100;30262
9871;100;45359
9872;100;36588
9873;100;41218
9874;100;40044
9875;100;34514
9876;100;39897
9877;100;35702
9878;100;34968
9879;100;37649
9880;100;40058
9881;100;36057
9882;100;40597
9883;100;38575
9884;100;36210
9885;100;34889
9886;100;36050
9887;100;42400
9888;100;37851
9889;100;47716
9890;100;43181
9891;100;37376
9892;100;45506
9893;100;38034
9894;100;39810
9895;100;33366
9896;100;34465
9897;100;33550
9898;100;40400
9899;100;38960
9900;100;42640
9901;100;38162
9902;100;38516
9903;100;39363
9904;100;41591
9905;100;32079
9906;100;43844
9907;100;37209
9908;100;39825
9909;100;40515
9910;100;42773
9911;100;34844
9912;100;39885
9913;100;47789
9914;100;40224
9915;100;43664
9916;100;47543
9917;100;32132
9918;100;37910
9919;100;36812
9920;100;45513
9921;100;41530
9922;100;36983
9923;100;41467
9924;100;35187
9925;100;42534
9926;100;41420
9927;100;38820
9928;100;40550
9929;100;44378
9930;100;41086
9931;100;37145
9932;100;44321
9933;100;30315
9934;100;37437
9935;100;37703
9936;100;40587
9937;100;39325
9938;100;44487
9939;100;42089
9940;100;43490
9941;100;40394
9942;100;41428
9943;100;39107
9944;100;42682
9945;100;32133
9946;100;40997
9947;100;38492
9948;100;37461
9949;100;37089
9950;100;38680
9951;100;38152
9952;100;45115
9953;100;34878
9954;100;42306
9955;100;38730
9956;100;35048
9957;100;39995
9958;100;36007
9959;100;40528
9960;100;38415
9961;100;37021
9962;100;38964
9963;100;35832
9964;100;39745
9965;100;38175
9966;100;46780
9967;100;37249
9968;100;40534
9969;100;43469
9970;100;46397
9971;100;36378
9972;100;47369
9973;100;41942
9974;100;36064
9975;100;41335
9976;100;42546
9977;100;46012
9978;100;43535
9979;100;38198
9980;100;41629
9981;100;38484
9982;100;49142
9983;100;38797
9984;100;35905
9985;100;43057
9986;100;39666
9987;100;34475
9988;100;32477
9989;100;45225
9990;100;42347
9991;100;32086
9992;100;34146
9993;100;44236
9994;100;40782
9995;100;48084
9996;100;43467
9997;100;37712
9998;100;41891
9999;100;40854
10000;100;38802
